Jv,Ja,nse_prof
0.30100000000000005,0.30100000000000005,0.9635837960887061
Datetime,-14.0m,-14.5m,-15.0m,-15.5m,-16.0m,-16.5m,-17.0m
2019-04-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-15,11.544681846968663,11.550260704747714,11.556070608069412,11.560174975485442,11.563216664702146,11.565311348676747,11.567729676942164
2019-05-16,11.36365208226937,11.367139072610742,11.370483172236849,11.372425112580821,11.372907084439438,11.371902315557401,11.370973318955626
2019-05-17,11.18370640209332,11.186285980993691,11.188489413723051,11.18940927021043,11.188699702844543,11.186338173070713,11.184022078233108
2019-05-18,11.004106844760775,11.006276618684032,11.007986791378846,11.00847785999679,11.007280319445334,11.004373443584447,11.001507211271958
2019-05-19,10.824425777762304,10.826216410502573,10.82753675324777,10.827729393268195,10.8262434247644,10.823047074227102,10.819902777007073
2019-05-20,10.644901409930105,10.646410691954964,10.647420089931936,10.647366098181454,10.645618514269067,10.642139946428339,10.638715220753506
2019-05-21,10.465610402771805,10.467015793670663,10.467866482430267,10.46765299954008,10.465702766666565,10.461981501674517,10.45831178316267
2019-05-22,10.286344910578817,10.287727392134014,10.288541295524064,10.288288484369321,10.286279391277713,10.28247948163816,10.278721886756282
2019-05-23,10.107133235029677,10.108530704220216,10.109344535413891,10.109078721781497,10.107044901379995,10.103216801562686,10.099429536286523
2019-05-24,9.927830649551185,9.929169558553394,9.929914017846562,9.929589741595395,9.927492726946108,9.923597211354009,9.91974358372997
2019-05-25,9.74802971707848,9.748955991188524,9.749350629719064,9.748819455236976,9.746564913151806,9.74253493805349,9.738579069475783
2019-05-26,9.568680477276276,9.569414343304476,9.569532433706962,9.568739240739353,9.56618476518532,9.561827248592339,9.557545265945699
2019-05-27,9.389140419157721,9.389606210703498,9.389441694853408,9.388419655091452,9.385618128481466,9.380986486237953,9.376426834410754
2019-05-28,9.2095344147755,9.209627884826391,9.209042549554939,9.207679819016862,9.20451732123627,9.199503206212494,9.194577850293285
2019-05-29,9.023719328087894,9.021521017158648,9.020764258846132,9.019258314851983,9.011215701602184,8.996213402716533,8.98400929913356
2019-05-30,8.830077188131497,8.817097019567697,8.80811633058935,8.802457770753229,8.791798323529576,8.7752070312717,8.763390006269814
2019-05-31,8.649179127201304,8.63335111957542,8.62147818307984,8.611102864593617,8.593925683083071,8.568796972298593,8.547458344439567
2019-06-01,8.465784535010142,8.447178217712176,8.43140694839722,8.416538904350801,8.393904359819432,8.36246598263252,8.334534189067154
2019-06-02,8.286975914608089,8.265524217195788,8.244236277972744,8.224165783526184,8.196692205150095,8.159910408007606,8.126329343371001
2019-06-03,8.110315866677341,8.086203292293606,8.059530117400339,8.034355448461998,8.002099281676788,7.960653434708122,7.922454000862853
